발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_
"2016","20160514",주간,토,"1","2","0","1","0",서울,서초구,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,소형,중형,"955001","1941803",126.991080099999991,37.474356849999999,"40748",서울특별시_서초구,서울특별시 서초구 남부순환로287길 7,서울특별시 서초구 방배3동 479-11,생활방범,"1",200.000000000000000,120도,30.000000000000000,"201908",02-2155-6098,37.476089080000001,126.987218299999995,2019/05/29,"3210000",서울특별시 서초구,초등학교,방현초등학교,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배3동 산81-1,37.476371800000003,126.990137599999997,서울시 서초구,방배경찰서,Y,1.000000000000000,"4",2019/06/03,"3210000",서울특별시 서초구,"0","96"
"2016","20160715",야간,금,"1","1","0","0","0",서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"954978","1941805",126.991184500000003,37.474469970000001,"40748",서울특별시_서초구,서울특별시 서초구 남부순환로287길 7,서울특별시 서초구 방배3동 479-11,생활방범,"1",200.000000000000000,120도,30.000000000000000,"201908",02-2155-6098,37.476089080000001,126.987218299999995,2019/05/29,"3210000",서울특별시 서초구,초등학교,방현초등학교,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배3동 산81-1,37.476371800000003,126.990137599999997,서울시 서초구,방배경찰서,Y,1.000000000000000,"4",2019/06/03,"3210000",서울특별시 서초구,"0","96"
"2016","20160906",주간,화,"1","1","0","0","0",서울,종로구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,중형,소형,"953223","1954095",126.970189400000010,37.585059229999999,"29723",서울특별시 종로구청,서울특별시 종로구 필운대로10길 16,서울특별시 종로구 신교동 6-13,생활방범,"4",200.000000000000000,360도전방면,30.000000000000000,"201802",02-2148-4301,37.583518700000006,126.967929699999999,2019/09/18,"3000000",서울특별시 종로구,초등학교,청운초등학교,서울특별시 종로구 자하문로105,서울특별시 종로구 청운동 123,37.585974100000001,126.969170699999992,종로구청,종로경찰서,Y,1.000000000000000,6~25,2019/01/14,"3000000",서울특별시 종로구,2017-04-13,"96"
"2016","20161003",야간,월,"1","1","0","0","0",서울,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,"957208","1953169",127.015377300000011,37.576906940000001,"20811",서울특별시 성북구청,서울특별시 성북구 보문로15길 43,서울특별시 성북구 보문동6가 156-3,생활방범,"3",200.000000000000000,"360",30.000000000000000,"200612",02-2241-4562,37.580183820000002,127.019254799999999,2020/03/31,"3070000",서울특별시 성북구,유치원,청룡유치원,서울특별시 종로구 동망산길 62,서울특별시 종로구 숭인동 48-2,37.579374000000001,127.016652000000008,종로구청,혜화경찰서,Y,1.000000000000000,"12",2019/01/14,"3000000",서울특별시 종로구,"0","95"
"2016","20161221",야간,수,"1","1","0","0","0",서울,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"952405","1956316",126.960780400000004,37.605035420000000,"29689",서울특별시 종로구청,서울특별시 종로구 세검정로7나길 14,서울특별시 종로구 신영동 214-43,생활방범,"3",200.000000000000000,360도전방면,30.000000000000000,"201312",02-2148-4301,37.603583299999997,126.960073799999989,2019/09/18,"3000000",서울특별시 종로구,초등학교,세검정초등학교,서울특별시 종로구 세검정로9길1,서울특별시 종로구 신영동 219-4,37.603387800000000,126.960899900000001,종로구청,종로경찰서,Y,3.000000000000000,4~8,2019/01/14,"3000000",서울특별시 종로구,2017-04-14,"10"
"2016","20160822",주간,월,"1","2","0","1","0",서울,중구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,"957152","1952363",127.014790199999993,37.569639670000001,"19299",서울특별시 중구청,서울특별시 중구 퇴계로73가길 26 (신당동),서울특별시 중구 신당동 251-91,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.566072999999996,127.013437999999994,2019/11/21,"3010000",서울특별시 중구,초등학교,광희초등학교,서울특별시 중구 다산로 269,서울특별시 중구 신당동 254,37.567299009999999,127.015688299999994,서울특별시 중구,서울중부경찰서,Y,2.000000000000000,"15",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"97"
"2016","20160114",야간,목,"1","1","0","0","0",서울,서대문구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"952823","1951181",126.965846700000000,37.558774450000001,"4258",서울특별시 마포구청,서울특별시 마포구 손기정로 42,서울특별시 마포구 아현동 707-4,생활방범,"1",200.000000000000000,360도전방면,30.000000000000000,"200907",02-3153-8432,37.556446000000001,126.961962000000014,2019/06/25,"3130000",서울특별시 마포구,초등학교,봉래초등학교,서울특별시 중구 손기정로 73,서울특별시 중구 만리동2가 2,37.556410900000003,126.965250799999993,서울특별시 중구,서울남대문경찰서,Y,3.000000000000000,"8",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"96"
"2016","20161030",야간,일,"1","2","1","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"956644","1951243",127.009104100000002,37.559521060000002,"19296",서울특별시 중구청,서울특별시 중구 다산로29길 45 (신당동),서울특별시 중구 신당동 305-26,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.561774999999997,127.011677000000006,2019/11/21,"3010000",서울특별시 중구,초등학교,장충초등학교,서울특별시 중구 청구로17길40,서울특별시 중구 신당동 386-86,37.559911000000000,127.011702799999995,서울특별시 중구,서울중부경찰서,Y,3.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"98"
"2016","20161023",야간,일,"1","1","0","0","0",서울,성동구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,"958155","1951900",127.025211700000014,37.564982409999999,"19282",서울특별시 중구청,서울특별시 중구 퇴계로88가길 48-11(신당5동),서울특별시 중구 신당5동 166-5,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.562863000000000,127.022965999999997,2019/11/21,"3010000",서울특별시 중구,초등학교,신당초등학교,서울특별시 중구 난계로 141,서울특별시 중구 신당동 161-2,37.563625219999999,127.023673900000006,서울특별시 중구,서울중부경찰서,Y,4.000000000000000,"25",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"7"
"2016","20160909",주간,금,"1","6","1","2","2",서울,중구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"954510","1951786",126.984909199999990,37.564312299999997,"19093",서울특별시 중구청,서울특별시 중구 명동길 42 (명동2가),서울특별시 중구 명동2가 33-2,생활방범,"1",200.000000000000000,회전형,30.000000000000000,"201709",02-3396-4744,37.563617000000001,126.984488999999996,2019/11/21,"3010000",서울특별시 중구,초등학교,한성화교소학교,서울특별시 중구 명동2길 35,서울특별시 중구 명동2가 83-8,37.562220920000001,126.983764999999991,서울특별시 중구,서울남대문경찰서,Y,1.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","7"
"2016","20160912",야간,월,"1","1","0","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"957663","1951912",127.020602599999989,37.565598340000001,"19248",서울특별시 중구청,서울특별시 중구 다산로42길 55 (신당5동),서울특별시 중구 신당5동 132-9,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.564205999999999,127.019244999999998,2019/11/21,"3010000",서울특별시 중구,어린이집,신당5동어린이집,서울특별시 중구 퇴계로88가길 8-10,서울특별시 중구 신당동 67-12,37.563010999999996,127.020756000000006,서울특별시 중구,서울중부경찰서,Y,3.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","7"
"2016","20161220",주간,화,"1","1","0","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"953535","1951656",126.973877700000003,37.563091909999997,"19146",서울특별시 중구청,서울특별시 중구 서소문로83-1,서울특별시 중구 순화동 6-19,생활방범,"4",200.000000000000000,회전형,30.000000000000000,"201512",02-3396-4744,37.562317000000000,126.970439999999996,2019/11/21,"3010000",서울특별시 중구,어린이집,서울직장어린이집,서울특별시 중구 서소문로11길 24,서울특별시 중구 서소문동 37,37.563934480000000,126.973111500000002,서울특별시 중구,서울남대문경찰서,Y,1.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","6"
"2016","20160918",주간,일,"1","3","2","0","0",서울,중구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,교차로,교차로부근,대형,중형,"953127","1951258",126.969283599999983,37.559483980000003,"19116",서울특별시 중구청,서울특별시 중구 중림로 2-1 (중림동),서울특별시 중구 중림동 397-2,생활방범,"4",200.000000000000000,회전형,30.000000000000000,"201804",02-3396-4744,37.559123999999997,126.963797000000000,2019/11/21,"3010000",서울특별시 중구,유치원,가명유치원,서울특별시 중구 중림로 27,서울특별시 중구 중림동 149-2,37.558790080000001,126.967101000000000,서울특별시 중구,서울남대문경찰서,Y,2.000000000000000,"15",2020/07/14,"3010000",서울특별시 중구,"0","8"
"2016","20160114",야간,목,"1","1","0","0","0",서울,서대문구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"952823","1951181",126.965846700000000,37.558774450000001,"19116",서울특별시 중구청,서울특별시 중구 중림로 2-1 (중림동),서울특별시 중구 중림동 397-2,생활방범,"4",200.000000000000000,회전형,30.000000000000000,"201804",02-3396-4744,37.559123999999997,126.963797000000000,2019/11/21,"3010000",서울특별시 중구,유치원,가명유치원,서울특별시 중구 중림로 27,서울특별시 중구 중림동 149-2,37.558790080000001,126.967101000000000,서울특별시 중구,서울남대문경찰서,Y,2.000000000000000,"15",2020/07/14,"3010000",서울특별시 중구,"0","8"
"2016","20161020",야간,목,"1","1","0","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,"956561","1951079",127.008174099999991,37.558038979999999,"19293",서울특별시 중구청,서울특별시 중구 동호로14길 42 (신당동),서울특별시 중구 다산동 417-10,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.557085999999998,127.010258000000007,2019/11/21,"3010000",서울특별시 중구,유치원,근화유치원,서울특별시 중구 동호로20길 24,서울특별시 중구 신당동 406-4,37.559068210000000,127.008963800000004,서울특별시 중구,서울중부경찰서,Y,1.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","8"
"2016","20161030",야간,일,"1","2","1","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"956644","1951243",127.009104100000002,37.559521060000002,"19293",서울특별시 중구청,서울특별시 중구 동호로14길 42 (신당동),서울특별시 중구 다산동 417-10,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.557085999999998,127.010258000000007,2019/11/21,"3010000",서울특별시 중구,유치원,근화유치원,서울특별시 중구 동호로20길 24,서울특별시 중구 신당동 406-4,37.559068210000000,127.008963800000004,서울특별시 중구,서울중부경찰서,Y,1.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","8"
"2016","20161210",야간,토,"1","1","0","0","0",서울,강북구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,소형,대형,"960058","1958662",127.047352900000007,37.626544700000004,"15244",서울특별시 노원구청,서울특별시 노원구 -,서울특별시 노원구 월계2동 555 각심어린이공원1,시설물관리,"1",130.000000000000000,회전,30.000000000000000,"201201",02-2116-3952,37.629543669999997,127.051861400000007,2019/04/08,"3100000",서울특별시 노원구,초등학교,월계초교,서울특별시 노원구 월계로45가길 10,서울특별시 노원구 월계2동 806-3,37.627662999999998,127.050188800000001,노원구청,노원경찰서,Y,2.000000000000000,7~12,2020/07/14,"3100000",서울특별시 노원구,"0","96"
"2016","20160526",주간,목,"1","1","0","0","0",서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"960939","1963224",127.057092600000004,37.667700660000001,"14578",서울특별시 노원구청,서울특별시 노원구 상계로9나길 8 햇빛어린이공원,서울특별시 노원구 상계동 644 (햇빛어린이공원),시설물관리,"1",200.000000000000000,회전,30.000000000000000,"201509",02-2116-3952,37.666608490000002,127.060872799999984,2019/04/08,"3100000",서울특별시 노원구,초등학교,상원초교,서울특별시 노원구 한글비석로54길 119,서울특별시 노원구 상계9동 645,37.667673039999997,127.059718400000008,노원구청,노원경찰서,Y,2.000000000000000,12~20,2020/07/14,"3100000",서울특별시 노원구,"0","96"
"2016","20161205",야간,월,"1","1","0","0","0",서울,노원구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,교차로,교차로내,소형,소형,"963364","1958273",127.084837100000001,37.623176319999999,"14581",서울특별시 노원구청,서울특별시 노원구 화랑로51길 17 솔밭근린공원,서울특별시 노원구 공릉동 111-1 (솔밭근린공원 -1),시설물관리,"1",200.000000000000000,회전,30.000000000000000,"201509",02-2116-3952,37.622720299999997,127.088170599999998,2019/04/08,"3100000",서울특별시 노원구,초등학교,태릉초교,서울특별시 노원구 노원로1길 36,서울특별시 노원구 공릉2동 250,37.623102039999999,127.085061100000004,노원구청,노원경찰서,Y,5.000000000000000,8~20,2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2016","20160217",야간,수,"1","1","0","0","0",서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,보행자,"962172","1960623",127.071207900000019,37.644309059999998,"14787",서울특별시 노원구청,서울특별시 노원구 노원로16길82 서라벌고후문,서울특별시 노원구 하계1동 256-27 (서라벌고등학교 후문) (근린공원 삼거리),생활방범,"1",200.000000000000000,회전,30.000000000000000,"200811",02-2116-4917,37.644585200000002,127.074968500000011,2019/04/08,"3100000",서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.644513979999999,127.072925300000009,노원구청,노원경찰서,Y,2.000000000000000,"20",2020/07/14,"3100000",서울특별시 노원구,"0","97"
"2016","20161108",야간,화,"1","1","0","0","0",서울,노원구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,중형,중형,"962022","1961150",127.069480200000015,37.649052820000001,"14583",서울특별시 노원구청,서울특별시 노원구 노원로 331 백합어린이공원,서울특별시 노원구 중계동 514-4 (백합어린이공원),시설물관리,"1",200.000000000000000,회전,30.000000000000000,"201509",02-2116-3952,37.648126820000002,127.069657000000007,2019/04/08,"3100000",서울특별시 노원구,어린이집,꿈동산어린이집,서울특별시 노원구 노원로22길 34,서울특별시 노원구 중계1동361-1,37.647350979999999,127.071772200000012,노원구청,노원경찰서,Y,1.000000000000000,"12",2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2016","20160808",주간,월,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,"963155","1963608",127.082199500000016,37.671253389999997,"14595",서울특별시 노원구청,서울특별시 노원구 덕릉로130길47-1,서울특별시 노원구 상계동 71-17,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201603",02-2116-4917,37.672123939999999,127.085671300000001,2019/04/08,"3100000",서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925000000002,127.083211000000006,노원구청,노원경찰서,Y,2.000000000000000,10~14,2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2016","20160427",주간,수,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,"962908","1958414",127.079662599999992,37.624428889999997,"14404",서울특별시 노원구청,서울특별시 노원구 공릉로38길7,서울특별시 노원구 공릉동 340-14,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.623188229999997,127.079832700000011,2019/04/08,"3100000",서울특별시 노원구,어린이집,공릉2동어린이집,서울특별시 노원구 공릉로42길 49,서울특별시 노원구 공릉2동 77,37.624563000000002,127.082365999999993,노원구청,노원경찰서,Y,1.000000000000000,6.1~17.6,2020/07/14,"3100000",서울특별시 노원구,"0","8"
