발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_
"2013","20130729",야간,월,"1","1","0","0","0",서울,종로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"953072","1953675",126.968506099999999,37.581266010000000,"29724",서울특별시 종로구청,서울특별시 종로구 필운대로9길 5,서울특별시 종로구 옥인동 48,생활방범,"3",200.000000000000000,360도전방면,30.000000000000000,"201312",02-2148-4301,37.582116600000006,126.967303700000002,2019/09/18,"3000000",서울특별시 종로구,유치원,옥인유치원,서울특별시 종로구 자하문로69,서울특별시 종로구 옥인동 18,37.582135000000001,126.970311000000009,종로구청,종로경찰서,Y,1.000000000000000,"30",2019/01/14,"3000000",서울특별시 종로구,"0","7"
"2013","20131206",야간,금,"1","1","0","0","0",서울,중구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,보행자,"955879","1951793",127.000409599999983,37.564442010000000,"19227",서울특별시 중구청,서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,"1",200.000000000000000,고정형,30.000000000000000,"201212",02-3396-4744,37.560808000000002,127.003082000000006,2019/11/21,"3010000",서울특별시 중구,초등학교,충무초등학교,서울특별시 중구 퇴계로50길 13,서울특별시 중구 장충동2가 173-7,37.561902000000003,127.001236000000006,서울특별시 중구,서울중부경찰서,Y,1.000000000000000,"20",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"97"
"2013","20130912",야간,목,"1","1","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"957916","1952426",127.023437799999996,37.570242739999998,"19334",서울특별시 중구청,서울특별시 중구 난계로17길 30 (황학동),서울특별시 중구 황학동 1540,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.569503000000012,127.021670999999998,2019/11/21,"3010000",서울특별시 중구,어린이집,황학어린이집,서울특별시 중구 난계로15길 23,서울특별시 중구 황학동 1457,37.568784000000001,127.022326300000003,서울특별시 중구,서울중부경찰서,Y,1.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","7"
"2013","20130626",야간,수,"1","1","0","0","0",서울,중구,차대사람,보도통행중,보도통행중,기타(운전자법규위반),단일로,기타단일로,소형,보행자,"953108","1951182",126.968929399999993,37.558823499999995,"19116",서울특별시 중구청,서울특별시 중구 중림로 2-1 (중림동),서울특별시 중구 중림동 397-2,생활방범,"4",200.000000000000000,회전형,30.000000000000000,"201804",02-3396-4744,37.559123999999997,126.963797000000000,2019/11/21,"3010000",서울특별시 중구,유치원,가명유치원,서울특별시 중구 중림로 27,서울특별시 중구 중림동 149-2,37.558790080000001,126.967101000000000,서울특별시 중구,서울남대문경찰서,Y,2.000000000000000,"15",2020/07/14,"3010000",서울특별시 중구,"0","8"
"2013","20131017",야간,목,"1","1","0","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"956383","1951225",127.006150099999999,37.559346500000004,"19293",서울특별시 중구청,서울특별시 중구 동호로14길 42 (신당동),서울특별시 중구 다산동 417-10,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.557085999999998,127.010258000000007,2019/11/21,"3010000",서울특별시 중구,유치원,근화유치원,서울특별시 중구 동호로20길 24,서울특별시 중구 신당동 406-4,37.559068210000000,127.008963800000004,서울특별시 중구,서울중부경찰서,Y,1.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","8"
"2013","20130326",주간,화,"1","1","0","0","0",서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,"962419","1958989",127.074091700000011,37.629591630000000,"14620",서울특별시 노원구청,서울특별시 노원구 동일로186길49,서울특별시 노원구 공릉동 502-34,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201501",02-2116-4917,37.625213279999997,127.075850600000010,2019/04/08,"3100000",서울특별시 노원구,초등학교,공연초교,서울특별시 노원구 동일로192가길 16,서울특별시 노원구 공릉1동 371,37.627549240000000,127.074508199999997,노원구청,노원경찰서,Y,5.000000000000000,4~21,2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2013","20130812",주간,월,"1","2","0","1","0",서울,노원구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로부근,원동기장치자전거,중형,"962536","1962112",127.075257399999998,37.657744620000003,"14385",서울특별시 노원구청,서울특별시 노원구 상계로27길11,서울특별시 노원구 상계동 389-680,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.659033669999999,127.070580700000008,2019/04/08,"3100000",서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.657841079999997,127.073310000000006,노원구청,노원경찰서,Y,5.000000000000000,5~11,2020/07/14,"3100000",서울특별시 노원구,"0","97"
"2013","20130627",주간,목,"1","3","1","1","0",서울,노원구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,소형,소형,"962488","1957846",127.074545600000008,37.620929570000001,"14438",서울특별시 노원구청,서울특별시 노원구 섬밭로80,서울특별시 노원구 공릉동 404-10,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.623779960000000,127.071038100000010,2019/04/08,"3100000",서울특별시 노원구,어린이집,예뜨랑어린이집,서울특별시 노원구 동일로179길 16,서울특별시 노원구 공릉1동 569-22,37.622036110000003,127.073031000000000,노원구청,노원경찰서,Y,2.000000000000000,"6",2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2013","20131005",주간,토,"1","1","0","0","0",서울,도봉구,차대차,추돌,진행중 추돌,신호위반,단일로,횡단보도상,자전거,중형,"960284","1964505",127.049595999999994,37.679218349999999,"15033",서울특별시 노원구청,서울특별시 노원구 동일로245길,서울특별시 노원구 상계1동 1252-1,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201612",02-2116-4917,37.681337550000002,127.052375799999993,2019/04/08,"3100000",서울특별시 노원구,어린이집,북부어린이집,서울특별시 노원구 동일로245길 56,서울특별시 노원구 상계1동 1257,37.679706390000000,127.052414999999996,노원구청,노원경찰서,Y,1.000000000000000,6~6.9,2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2013","20131120",야간,수,"1","2","1","0","0",서울,노원구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,중형,"0","960503","1964672",127.052070500000013,37.680733000000004,"15033",서울특별시 노원구청,서울특별시 노원구 동일로245길,서울특별시 노원구 상계1동 1252-1,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201612",02-2116-4917,37.681337550000002,127.052375799999993,2019/04/08,"3100000",서울특별시 노원구,어린이집,북부어린이집,서울특별시 노원구 동일로245길 56,서울특별시 노원구 상계1동 1257,37.679706390000000,127.052414999999996,노원구청,노원경찰서,Y,1.000000000000000,6~6.9,2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2013","20130812",주간,월,"1","2","0","1","0",서울,노원구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로부근,원동기장치자전거,중형,"962536","1962112",127.075257399999998,37.657744620000003,"14554",서울특별시 노원구청,서울특별시 노원구 중계로8길 20 자연마당 생태학습관1,서울특별시 노원구 중계동 산40-1 ( 자연마당 생태학습관1),시설물관리,"1",200.000000000000000,회전,30.000000000000000,"201509",02-2116-3952,37.656329890000002,127.080061599999993,2019/04/08,"3100000",서울특별시 노원구,유치원,사랑샘유치원,서울특별시 노원구 한글비석로 325,서울특별시 노원구 중계4동 358-6,37.656407999999999,127.077719299999998,노원구청,노원경찰서,Y,1.000000000000000,20~23,2020/07/14,"3100000",서울특별시 노원구,"0","12"
"2013","20130909",야간,월,"1","1","0","0","0",서울,노원구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,"0","962745","1962033",127.077630900000017,37.657041090000000,"14554",서울특별시 노원구청,서울특별시 노원구 중계로8길 20 자연마당 생태학습관1,서울특별시 노원구 중계동 산40-1 ( 자연마당 생태학습관1),시설물관리,"1",200.000000000000000,회전,30.000000000000000,"201509",02-2116-3952,37.656329890000002,127.080061599999993,2019/04/08,"3100000",서울특별시 노원구,유치원,사랑샘유치원,서울특별시 노원구 한글비석로 325,서울특별시 노원구 중계4동 358-6,37.656407999999999,127.077719299999998,노원구청,노원경찰서,Y,1.000000000000000,20~23,2020/07/14,"3100000",서울특별시 노원구,"0","12"
"2013","20131227",야간,금,"1","2","0","1","0",서울,노원구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,경형,"960794","1965111",127.055346999999998,37.684702240000000,"15239",서울특별시 노원구청,서울특별시 노원구 동일로250길 17 샛별공원1,서울특별시 노원구 상계1동 1264-1 샛별어린이공원1,시설물관리,"1",130.000000000000000,회전,30.000000000000000,"201201",02-2116-3952,37.682981620000000,127.056654799999990,2019/04/08,"3100000",서울특별시 노원구,유치원,수락병설유치원,서울특별시 노원구 동일로 1745,서울특별시 노원구 상계1동 1171-2,37.684501930000003,127.055183599999992,노원구청,노원경찰서,Y,2.000000000000000,15.5~35,2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2013","20130627",주간,목,"1","3","1","1","0",서울,노원구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,소형,소형,"962488","1957846",127.074545600000008,37.620929570000001,"15064",서울특별시 노원구청,서울특별시 노원구 동일로174길38,서울특별시 노원구 공릉동 661-20,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.619077609999998,127.077638600000000,2019/04/08,"3100000",서울특별시 노원구,유치원,공릉병설유치원,서울특별시 노원구 동일로173길 12,서울특별시 노원구 공릉동 610,37.618614979999997,127.074630700000000,노원구청,노원경찰서,Y,5.000000000000000,12~20,2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2013","20131121",주간,목,"1","1","0","0","0",서울,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,"961468","1960281",127.063421900000009,37.640780610000000,"14704",서울특별시 노원구청,서울특별시 노원구 섬밭로299 아이티고 주변,서울특별시 노원구 중계동 504,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201409",02-2116-4917,37.641774009999999,127.061232400000023,2019/04/08,"3100000",서울특별시 노원구,유치원,동은유치원,서울특별시 노원구 동일로207길 17,서울특별시 노원구 중계2동 그린아파트,37.642735119999998,127.064171799999983,노원구청,노원경찰서,Y,1.000000000000000,"12",2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2013","20130326",주간,화,"1","1","0","0","0",서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,"962419","1958989",127.074091700000011,37.629591630000000,"15088",서울특별시 노원구청,서울특별시 노원구 공릉동489-1,서울특별시 노원구 공릉동489-1,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.630350229999998,127.072993400000016,2019/04/08,"3100000",서울특별시 노원구,유치원,꽃동산유치원,서울특별시 노원구 공릉로 257,서울특별시 노원구 공릉동 481-3,37.630778700000000,127.073999399999991,노원구청,노원경찰서,Y,1.000000000000000,"8",2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2013","20131026",야간,토,"1","1","0","0","0",서울,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,"0","961516","1963050",127.063644099999991,37.666156760000000,"14604",서울특별시 노원구청,서울특별시 노원구 한글비석로24가길72-2,서울특별시 노원구 상계동 149-20,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201603",02-2116-4917,37.663939079999999,127.069022500000003,2019/04/08,"3100000",서울특별시 노원구,유치원,청원유치원,서울특별시 노원구 한글비석로 470,서울특별시 노원구 상계9동 641,37.664623999999996,127.065958000000009,노원구청,노원경찰서,Y,1.000000000000000,"20",2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2013","20130425",주간,목,"1","1","0","0","0",서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"959902","1958933",127.045570200000000,37.628980480000003,"14469",서울특별시 노원구청,서울특별시 노원구 우이천로2나길 7,서울특별시 노원구 월계동 907-15,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.632010680000000,127.043486899999991,2019/04/08,"3100000",서울특별시 노원구,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.630678570000001,127.043452499999987,노원구청,노원경찰서,Y,2.000000000000000,5.5~8,2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2013","20130720",주간,토,"1","1","0","0","0",서울,강북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,"959762","1958906",127.043985100000000,37.628731000000002,"14469",서울특별시 노원구청,서울특별시 노원구 우이천로2나길 7,서울특별시 노원구 월계동 907-15,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.632010680000000,127.043486899999991,2019/04/08,"3100000",서울특별시 노원구,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.630678570000001,127.043452499999987,노원구청,노원경찰서,Y,2.000000000000000,5.5~8,2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2013","20130812",주간,월,"1","2","0","1","0",서울,노원구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로부근,원동기장치자전거,중형,"962536","1962112",127.075257399999998,37.657744620000003,"14393",서울특별시 노원구청,서울특별시 노원구 상계로18길28,서울특별시 노원구 상계동 177-24,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.657161150000000,127.069626200000016,2019/04/08,"3100000",서울특별시 노원구,유치원,까치유치원,서울특별시 노원구 덕릉로79길 23,서울특별시 노원구 중계4동 염광@내,37.656248470000001,127.072782599999982,노원구청,노원경찰서,Y,1.000000000000000,"8",2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2013","20130326",주간,화,"1","1","0","0","0",서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,"962419","1958989",127.074091700000011,37.629591630000000,"14564",서울특별시 노원구청,서울특별시 노원구 공릉동707-1,서울특별시 노원구 공릉동707-1,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.631271429999998,127.070190599999989,2019/04/08,"3100000",서울특별시 노원구,유치원,사라유치원,서울특별시 노원구 동일로198가길 13,서울특별시 노원구 공릉3동 714,37.629847999999996,127.072620900000004,노원구청,노원경찰서,Y,1.000000000000000,10~28,2020/07/14,"3100000",서울특별시 노원구,"0","6"
"2013","20131121",주간,목,"1","1","0","0","0",서울,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,"961468","1960281",127.063421900000009,37.640780610000000,"15287",서울특별시 노원구청,서울특별시 노원구 동일로1229 중계근린공원1,서울특별시 노원구 중계동 507-3  중계근린공원1,시설물관리,"1",200.000000000000000,회전,30.000000000000000,"201409",02-2116-3952,37.639929330000001,127.065348500000013,2019/04/08,"3100000",서울특별시 노원구,유치원,연세유치원,서울특별시 노원구 섬밭로 265,서울특별시 노원구 중계동 505,37.638285040000000,127.062713200000005,노원구청,노원경찰서,Y,1.000000000000000,"15",2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2013","20131026",야간,토,"1","1","0","0","0",서울,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,"0","961516","1963050",127.063644099999991,37.666156760000000,"14715",서울특별시 노원구청,서울특별시 노원구 한글비석로52길 59 온곡초교삼거리,"서울특별시 노원구 상계9동 638번지 삼거리 (온곡초등학교, 온곡 2길)",생활방범,"1",200.000000000000000,회전,30.000000000000000,"201002",02-2116-4917,37.667900969999998,127.066756300000023,2019/04/08,"3100000",서울특별시 노원구,초등학교,온곡초교,서울특별시 노원구 한글비석로52길 59,서울특별시 노원구 상계9동 638,37.667540000000002,127.065911400000005,노원구청,노원경찰서,Y,3.000000000000000,10~20,2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2013","20130122",야간,화,"1","1","0","0","0",서울,노원구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"964241","1958613",127.094758499999998,37.626275370000002,"15084",서울특별시 노원구청,서울특별시 노원구 화랑로55길16,서울특별시 노원구 공릉동 27-12,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.626893200000012,127.094406100000000,2019/04/08,"3100000",서울특별시 노원구,초등학교,화랑초교,서울특별시 노원구 화랑로53길 22,서울특별시 노원구 공릉2동 126,37.626917999999996,127.093803000000008,노원구청,노원경찰서,Y,1.000000000000000,"34",2020/07/14,"3100000",서울특별시 노원구,"0","98"
