발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_
"2012","20120425",야간,화,"1","1","0","0","0",서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,대형,"942105","1945195",126.844972600000006,37.504211100000006,"14217",서울특별시 양천구청,서울특별시 양천구 남부순환로 698,서울특별시 양천구 신정동 739-13 공원안쪽,생활방범,"1",200.000000000000000,120도,30.000000000000000,"201512",02-2620-4793,37.506923000000000,126.843572999999992,2019/11/20,"3140000",서울특별시 양천구,유치원,매봉초병설유치원,서울특별시 구로구 고척로21길 55,,37.504916770000001,126.844374999999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2012","20120402",야간,월,"1","1","0","0","0",서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"952673","1952693",126.964050700000001,37.572394660000000,"29713",서울특별시 종로구청,서울특별시 종로구 인왕산로1길 29,"서울특별시 종로구 사직동 304-36, 세븐일레븐 맞은편",생활방범,"2",200.000000000000000,360도전방면,30.000000000000000,"201312",02-2148-4301,37.573532299999997,126.964097400000014,2019/09/18,"3000000",서울특별시 종로구,특수학교,수도사랑의학교,서울특별시 종로구 사직로7길17,서울특별시 종로구 사직동 262-57,37.574721000000004,126.965216999999996,종로구청,종로경찰서,Y,1.000000000000000,"12",2019/01/14,"3000000",서울특별시 종로구,"0","6"
"2012","20120408",야간,토,"1","1","0","0","0",서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,대형,보행자,"953799","1952417",126.976818899999998,37.569964229999997,"19149",서울특별시 중구청,서울특별시 중구 덕수궁길 140 (정동),서울특별시 중구 정동 1-68,생활방범,"1",130.000000000000000,회전형,30.000000000000000,"201010",02-3396-4744,37.569209999999998,126.974367999999998,2019/11/21,"3010000",서울특별시 중구,초등학교,덕수초등학교,서울특별시 중구 덕수궁길 140,서울특별시 중구 정동 1-76,37.569088520000001,126.974658099999999,서울특별시 중구,서울남대문경찰서,Y,2.000000000000000,"8",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"95"
"2012","20120527",야간,토,"1","1","0","0","0",서울,중구,차대사람,기타,기타,신호위반,교차로,교차로부근,소형,보행자,"955720","1951550",126.998623999999992,37.562244159999999,"19227",서울특별시 중구청,서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,"1",200.000000000000000,고정형,30.000000000000000,"201212",02-3396-4744,37.560808000000002,127.003082000000006,2019/11/21,"3010000",서울특별시 중구,초등학교,충무초등학교,서울특별시 중구 퇴계로50길 13,서울특별시 중구 장충동2가 173-7,37.561902000000003,127.001236000000006,서울특별시 중구,서울중부경찰서,Y,1.000000000000000,"20",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"97"
"2012","20120702",야간,수,"1","1","0","0","0",서울,중구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,소형,보행자,"952748","1951206",126.964995900000005,37.558995930000002,"4258",서울특별시 마포구청,서울특별시 마포구 손기정로 42,서울특별시 마포구 아현동 707-4,생활방범,"1",200.000000000000000,360도전방면,30.000000000000000,"200907",02-3153-8432,37.556446000000001,126.961962000000014,2019/06/25,"3130000",서울특별시 마포구,초등학교,봉래초등학교,서울특별시 중구 손기정로 73,서울특별시 중구 만리동2가 2,37.556410900000003,126.965250799999993,서울특별시 중구,서울남대문경찰서,Y,3.000000000000000,"8",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"96"
"2012","20121024",주간,토,"1","1","0","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,중형,보행자,"956806","1950776",127.010965800000008,37.555319490000002,"19289",서울특별시 중구청,서울특별시 중구 다산로8길 16-14 (신당동),서울특별시 중구 약수동 366-72,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.552213999999999,127.010173999999992,2019/11/21,"3010000",서울특별시 중구,어린이집,성심어린이집,서울특별시 중구 동호로15길 50,서울특별시 중구 신당동 432-24,37.554302000000000,127.008223999999998,서울특별시 중구,서울중부경찰서,Y,4.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","7"
"2012","20120430",야간,금,"1","1","0","0","0",서울,중구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,중형,중형,"953453","1951618",126.972951699999996,37.562745260000000,"19146",서울특별시 중구청,서울특별시 중구 서소문로83-1,서울특별시 중구 순화동 6-19,생활방범,"4",200.000000000000000,회전형,30.000000000000000,"201512",02-3396-4744,37.562317000000000,126.970439999999996,2019/11/21,"3010000",서울특별시 중구,어린이집,서울직장어린이집,서울특별시 중구 서소문로11길 24,서울특별시 중구 서소문동 37,37.563934480000000,126.973111500000002,서울특별시 중구,서울남대문경찰서,Y,1.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","6"
"2012","20120702",야간,수,"1","1","0","0","0",서울,중구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,소형,보행자,"952748","1951206",126.964995900000005,37.558995930000002,"19116",서울특별시 중구청,서울특별시 중구 중림로 2-1 (중림동),서울특별시 중구 중림동 397-2,생활방범,"4",200.000000000000000,회전형,30.000000000000000,"201804",02-3396-4744,37.559123999999997,126.963797000000000,2019/11/21,"3010000",서울특별시 중구,유치원,가명유치원,서울특별시 중구 중림로 27,서울특별시 중구 중림동 149-2,37.558790080000001,126.967101000000000,서울특별시 중구,서울남대문경찰서,Y,2.000000000000000,"15",2020/07/14,"3010000",서울특별시 중구,"0","8"
"2012","20121024",주간,토,"1","1","0","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,중형,보행자,"956806","1950776",127.010965800000008,37.555319490000002,"19290",서울특별시 중구청,서울특별시 중구 동호로12길 29 (신당동),서울특별시 중구 신당동 381-27,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.556607000000000,127.011081000000004,2019/11/21,"3010000",서울특별시 중구,유치원,신일유치원,서울특별시 중구 동호로10길 27,서울특별시 중구 신당동 347-298,37.555353300000000,127.011848000000001,서울특별시 중구,서울중부경찰서,Y,2.000000000000000,"15",2020/07/14,"3010000",서울특별시 중구,"0","8"
"2012","20121120",야간,수,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,"960674","1963562",127.054069600000005,37.670735780000001,"14711",서울특별시 노원구청,서울특별시 노원구 동일로231길 23 노일유치원앞,서울특별시 노원구 상계1동 1039-4 삼거리 (노일유치원 맞은편),생활방범,"1",200.000000000000000,회전,30.000000000000000,"201002",02-2116-4917,37.672172889999999,127.053877400000005,2019/04/08,"3100000",서울특별시 노원구,초등학교,상경초교,서울특별시 노원구 수락산로 237,서울특별시 노원구 상계8동 621,37.670552770000000,127.051673099999988,노원구청,노원경찰서,Y,1.000000000000000,9.7~22,2020/07/14,"3100000",서울특별시 노원구,"0","96"
